656,Drowning,Sub-Saharan Africa,,Sub-Saharan Africa,01/03/2016,-12.61437149,45.00325963
657,Train accident,Central America,,Central America incl. Mexico,13/03/2016,16.71374566,-92.9880395
658,Fell from train,Central America & Mexico,,Central America incl. Mexico,13/12/2015,19.70496773,-98.83454619
659,Hit by vehicle,,,Europe,14/07/2015,46.18696639,19.99136222
660,Drowning,Mixed,84,Mediterranean,27/03/2016,32.22499886,16.60049571
661,Truck crash (was clinging to bottom of truck),Middle East,,Europe,31/03/2016,51.83332722,-1.24999564
662,,Central America,,Central America incl. Mexico,30/03/2016,15.31971986,-91.47082814
663,Drowning,Central America,,U.S./Mexico Border,07/03/2016,26.07942992,-98.25218739
664,Drowning,Central America & Mexico,,U.S./Mexico Border,25/03/2016,26.09120359,-98.26637938
665,Drowning,Central America,,U.S./Mexico Border,04/04/2016,27.47584794,-99.4822801
666,Drowning,Central America & Mexico,,U.S./Mexico Border,20/10/2015,27.48002159,-99.47940771
667,Drowning,,,Mediterranean,30/03/2016,31.55453191,30.6550957
668,Drowning,Horn of Africa,,Horn of Africa,28/02/2016,12.92413692,43.17494672
669,Drowning,Horn of Africa,,Horn of Africa,29/02/2016,12.69916871,43.3617143
670,Hit by vehicle,Central America & Mexico,,Central America incl. Mexico,19/04/2015,20.53857306,-101.4555325
671,Drowning,Central America & Mexico,,U.S./Mexico Border,20/10/2015,27.49129071,-99.49022237
672,drowning,Central America,,U.S./Mexico Border,28/07/2015,27.46370142,-99.48592791
673,Drowning,Central America,,U.S./Mexico Border,13/08/2015,31.31935949,-110.3098935
674,drowning,Central America,,U.S./Mexico Border,27/11/2015,26.10474817,-98.28880787
675,Mixed,Central America & Mexico,,U.S./Mexico Border,30/12/2015,31.2504392,-99.25060627
676,Mixed,Central America & Mexico,,U.S./Mexico Border,30/12/2015,34.50029832,-111.5009762
677,Mixed,Central America & Mexico,,U.S./Mexico Border,30/12/2015,33.03337899,-115.4174782
678,drowning,Central America,,U.S./Mexico Border,17/10/2015,27.46910851,-99.48318133
679,drowning,South America,,U.S./Mexico Border,19/11/2015,29.33739146,-100.9412275
680,drowning,Central America,,U.S./Mexico Border,23/12/2015,27.4999466,-99.50051912
681,Drowning,Central America & Mexico,,U.S./Mexico Border,18/02/2016,26.40391927,-99.01896683
682,Drowning,Central America & Mexico,,U.S./Mexico Border,19/03/2016,26.17526523,-98.36396153
683,,Central America,,U.S./Mexico Border,26/03/2016,27.19879237,-98.14177354
684,Hypothermia,Central America & Mexico,,U.S./Mexico Border,28/01/2016,28.72143262,-100.5076988
685,Drowning,,4,Mediterranean,08/04/2016,37.81799381,26.77368849
686,Hit by truck,South Asia,,Europe,13/10/2015,51.299076,0.516879735
687,Drowning,,,U.S./Mexico Border,06/04/2016,31.74439719,-106.4883517
688,Hit by train,Central America,,Central America incl. Mexico,12/03/2016,19.4133261,-98.14357851
689,Drowning,,,Mediterranean,10/04/2016,33.27756771,11.35302432
690,Fell from train,Central America,,Central America incl. Mexico,10/01/2016,18.12580339,-94.49065826
691,Hit by train,Central America,,Central America incl. Mexico,08/04/2016,18.83233028,-97.12931857
692,Drowning,,,Mediterranean,11/04/2016,33.19866135,11.48757928
693,Car accident,Central America,,U.S./Mexico Border,08/04/2016,32.72531833,-114.6243965
694,Shot,Central America,,Central America incl. Mexico,08/04/2016,14.78041763,-91.27819372
695,Hyperthermia,Central America & Mexico,,Central America incl. Mexico,08/01/2016,17.2666656,-90.99999891
696,Unknown (found dead near train tracks),Central America,,Central America incl. Mexico,18/03/2016,21.06534074,-101.6334381
697,Drowning,MENA,,Mediterranean,14/04/2016,38.45484192,27.05853886
698,Hit by vehicle,Central America & Mexico,,U.S./Mexico Border,18/03/2016,30.25210496,-97.7358722
699,AH1N1 influenza virus while stuck at border,Caribbean,,Central America incl. Mexico,03/01/2016,9.370277058,-82.91137395
700,Drowning,Central America & Mexico,,Central America incl. Mexico,13/10/2015,26.10209127,-98.30425898
701,Hit by train,Central America,,Central America incl. Mexico,09/09/2015,27.46166501,-99.69148329
702,Drowning,Mixed,24,Mediterranean,16/04/2016,35.57684837,12.81494549
703,Drowning,,459,Mediterranean,08/04/2016,32.63577598,25.59686922
704,Unknown (found dead near train tracks),Central America & Mexico,,Central America incl. Mexico,13/02/2016,17.9979362,-94.63541982
705,Unknown (found dead near train tracks),Central America,,Central America incl. Mexico,20/03/2016,19.04581672,-96.42113586
706,Drowning,Caribbean,,Central America incl. Mexico,31/08/2014,21.89736409,-88.38476402
707,Mixed,Central America & Mexico,,U.S./Mexico Border,29/12/2014,29.74673786,-101.4090141
708,Drowning,Mixed,,Mediterranean,25/03/2016,32.78153382,13.86480596
709,Murdered,Middle East/ South Asia,,North Africa,26/04/2016,31.75661729,13.99421962
710,Drowning,Central America,,U.S./Mexico Border,23/04/2016,26.09999596,-98.28074982
711,Drowning,Sub-Saharan Africa,84,Mediterranean,28/04/2016,32.84066678,12.57393361
712,Drowning,Sub-Saharan Africa,18,Mediterranean,28/04/2016,33.94251763,13.610425
713,Drowning,Sub-Saharan Africa,9,Mediterranean,28/04/2016,33.09874441,12.30167866
714,,Central America,,Central America incl. Mexico,29/01/2016,19.42846726,-99.12765918
715,Drowning,Sub-Saharan Africa,2,Sub-Saharan Africa,30/04/2016,-13.06887851,45.66105071
716,Drowning,Central America,,U.S./Mexico Border,02/05/2016,28.71425559,-100.5079314
717,,Central America,,Central America incl. Mexico,01/07/2015,19.42101625,-98.14254854
718,Drowning,Central America & Mexico,,U.S./Mexico Border,02/05/2016,26.08258918,-98.2595841
719,Drowning,Central America,,U.S./Mexico Border,28/04/2016,25.88332897,-97.49759286
720,,Caribbean,,Central America incl. Mexico,28/03/2015,23.69276054,-100.6252764
721,Heart Attack,Central America,,Central America incl. Mexico,10/12/2015,25.51060277,-103.4603603
722,,Central America,,Central America incl. Mexico,27/12/2015,14.89318917,-92.27541019
723,gang violence (body dismembered),Central America & Mexico,,U.S./Mexico Border,09/08/2015,28.72335995,-100.56696
724,Shot,MENA,,Middle East,19/03/2016,35.83599292,36.16940198
725,Beat-up and killed,Middle East,,Middle East,27/03/2016,35.83905449,36.17386517
726,Hit by vehicle,South Asia,,Europe,08/05/2016,50.9321361,1.895555357
727,Shot,MENA,,Middle East,13/04/2016,35.86604691,36.18176159
728,Shot,MENA,,Middle East,16/04/2016,35.88718919,36.17764172
729,Vehicle accident,Central America & Mexico,,Central America incl. Mexico,04/07/2015,16.35781146,-94.75846827
730,Unknown (skeletal remains),,,U.S./Mexico Border,04/01/2016,31.41387,-111.00431
731,Unknown (skeletal remains),,,U.S./Mexico Border,04/01/2016,31.9148,-112.54042
732,Exposure Hypothermia,Central America & Mexico,,U.S./Mexico Border,08/01/2016,32.15383063,-111.2350326
733,,Central America,,U.S./Mexico Border,16/01/2016,32.94781908,-112.7168268
734,Unknown (skeletal remains),Central America & Mexico,,U.S./Mexico Border,24/01/2016,31.8769,-111.78898
735,Unknown (skeletal remains),Central America & Mexico,,U.S./Mexico Border,25/01/2016,32.29187,-113.1067
736,Unknown (skeletal remains),Central America,,U.S./Mexico Border,25/01/2016,31.95346,-113.05898
737,Unknown (skeletal remains),,,U.S./Mexico Border,22/02/2016,32.63308,-112.1606
738,,Central America & Mexico,,U.S./Mexico Border,06/03/2016,32.15192,-113.069
739,Unknown (skeletal remains),Central America,,U.S./Mexico Border,17/03/2016,32.23033994,-112.7215917
740,Unknown (skeletal remains),Central America,,U.S./Mexico Border,31/03/2016,32.423462,-113.138344
741,Exposure Hypothermia,Central America,,U.S./Mexico Border,06/04/2016,31.95437,-112.14965
742,,Central America,,U.S./Mexico Border,17/04/2016,32.9074752,-112.7786249
743,,Central America,,U.S./Mexico Border,22/04/2016,32.77637925,-113.531758
744,Unknown (skeletal remains),Central America & Mexico,,U.S./Mexico Border,30/01/2016,31.50523739,-111.4903785
745,Unknown (skeletal remains),Central America,,U.S./Mexico Border,29/02/2016,31.704,-111.85818
746,Unknown (skeletal remains),Central America & Mexico,,U.S./Mexico Border,02/03/2016,32.20324,-112.95431
747,Unknown (skeletal remains),Central America,,U.S./Mexico Border,02/03/2016,31.826717,-112.1373
748,Unknown (skeletal remains),Central America & Mexico,,U.S./Mexico Border,05/03/2016,32.38652,-113.10317
749,Exposure Hypothermia,Central America & Mexico,,U.S./Mexico Border,06/03/2016,32.2651,-113.10296
750,Unknown (skeletal remains),,,U.S./Mexico Border,19/03/2016,32.06475944,-111.4167411
751,Unknown (skeletal remains),Central America & Mexico,,U.S./Mexico Border,31/03/2016,32.329483,-112.115617
752,Unknown (skeletal remains),,,U.S./Mexico Border,06/04/2016,31.88803021,-111.3937707
753,Unknown (skeletal remains),,,U.S./Mexico Border,07/04/2016,31.80408,-112.10063
754,Drowning,MENA,,Mediterranean,15/05/2016,31.46429856,30.36725358
755,Drowning,Horn of Africa,,Mediterranean,15/05/2016,31.43500973,30.34871415
756,Pulmonary complications,Caribbean,,Central America incl. Mexico,14/05/2016,11.20286127,-85.61479021
757,,,,U.S./Mexico Border,10/05/2016,27.03365639,-98.23361552
758,,Central America,,U.S./Mexico Border,12/05/2016,26.96657045,-98.25596419
759,Drowning,MENA,,Mediterranean,11/05/2016,35.89649142,-5.306228746
760,,,10,Mediterranean,20/05/2016,38.77736577,8.077144236
761,Drowning,,250,Mediterranean,24/05/2016,32.95064874,12.62889855
762,Violent robbery,Central America,,Central America incl. Mexico,23/05/2016,15.34093998,-92.67558723
763,Murdered,Central America,,Central America incl. Mexico,19/05/2016,14.90695799,-92.26184894
764,Drowning,Mixed,550,Mediterranean,25/05/2016,33.6468334,12.11195075
765,Burns and Suffocation,,,Mediterranean,24/05/2016,35.4768178,12.58404485
766,Drowning,Central America & Mexico,,U.S./Mexico Border,05/03/2015,27.62574191,-99.62659529
767,Drowning or suffocation in hull,Mixed,200,Mediterranean,28/05/2016,35.12387008,15.15257634
768,Presumed drowning,Mixed,47,Mediterranean,25/05/2016,33.00516898,12.50068079
769,Presumed drowning,,,Mediterranean,24/05/2016,35.48520638,12.61341504
770,Presumed drowning,,,Mediterranean,25/05/2016,36.08254852,13.054795
771,Presumed drowning,,,Mediterranean,27/05/2016,34.63006218,14.79472942
772,Presumed drowning,,9,Mediterranean,25/05/2016,36.09061728,15.36766231
773,Drowning,Central America,,U.S./Mexico Border,24/05/2016,28.72772095,-100.5079563
774,Unknown (skeletal remains),,,U.S./Mexico Border,05/05/2016,32.95333,-111.23692
775,Unknown (skeletal remains),Central America,,U.S./Mexico Border,14/05/2016,31.963317,-112.38265
776,Unknown (skeletal remains),Central America,,U.S./Mexico Border,17/05/2016,32.16702,-111.43136
777,Unknown (skeletal remains),,,U.S./Mexico Border,22/05/2016,32.35183,-112.959916
778,Unknown (skeletal remains),,,U.S./Mexico Border,25/05/2016,31.82115,-110.18449
779,Bronchopneumonia,,,Central America incl. Mexico,18/05/2016,10.06666551,-84.61666736
780,Drowning,Central America,,U.S./Mexico Border,29/05/2016,32.7053266,-115.0585765
781,Drowning,,329,Mediterranean,02/06/2016,33.66615256,25.07097028
782,drowning,Sub-Saharan Africa,,Mediterranean,19/11/2015,36.5941684,-3.53200644
783,Hit by train,Central America,,Central America incl. Mexico,31/07/2014,18.53911668,-96.60600645
784,Likely suffocation (found dead in a truck),MENA,,Europe,27/12/2015,51.01635195,2.39943772
785,Fell from train,Central America & Mexico,,Central America incl. Mexico,11/10/2014,30.54229242,-111.1209907
786,Drowning,MENA,,Mediterranean,15/02/2016,35.99591955,-5.606000646
787,Drowning,Sub-Saharan Africa,6,Mediterranean,15/04/2016,36.71789535,-3.528978961
788,Drowning,,3,Mediterranean,23/04/2016,36.64193341,-2.178977745
789,Drowning,Sub-Saharan Africa,10,North Africa,10/05/2016,27.44312007,-14.64234553
790,Drowning,MENA,,Europe,02/06/2016,46.12930146,20.05177896
791,,Sub-Saharan Africa,,Mediterranean,06/06/2016,35.17586019,-2.935815921
792,,,20,Mediterranean,06/03/2016,36.82865274,-2.461843753
793,Drowning,,,Mediterranean,04/05/2016,35.28058146,-2.92616345
794,Drowning,Sub-Saharan Africa,57,North Africa,12/05/2016,27.7235891,-14.24447695
795,Drowning,Caribbean,,Caribbean,06/06/2016,18.05921041,-67.83736398
796,Hit by train,Central America,,Central America incl. Mexico,19/03/2016,19.05015723,-96.39045138
797,Drowning,Central America & Mexico,,U.S./Mexico Border,07/04/2016,26.07400662,-98.24272579
798,Hit by train,Central America,,Central America incl. Mexico,19/03/2016,19.05015723,-96.39045138
799,Fell from train,Central America,,Central America incl. Mexico,08/05/2016,17.85591119,-95.03238403
800,Heart Attack,Central America,,Central America incl. Mexico,25/10/2015,17.99587792,-94.54755904
801,Hypothermia,Central America,,Central America incl. Mexico,03/06/2016,17.2666656,-90.99999891
802,Plane Stowaway,,,Europe,06/06/2016,50.85044794,4.348776537
803,,,,Mediterranean,08/06/2016,33.87227228,13.1151112
804,Vehicle accident,Central America & Mexico,,U.S./Mexico Border,08/06/2016,32.72531833,-114.6243965
805,,,,Mediterranean,11/06/2016,34.04643178,13.87816228
806,Drowning,,,U.S./Mexico Border,09/06/2016,28.24209673,-100.2713587
807,,Central America,,Central America incl. Mexico,30/03/2016,16.29324647,-94.19898043
808,,Central America,,U.S./Mexico Border,14/06/2016,32.55090967,-117.044185
809,Presumed dehydration,Sub-Saharan Africa,,North Africa,11/06/2016,19.36666975,5.799996759
810,Suffocation,Horn of Africa,,Sub-Saharan Africa,14/06/2016,-13.03332615,27.73332744
811,,Central America,,U.S./Mexico Border,14/06/2016,28.50294816,-100.3340314
812,Bronchial aspiration,Central America,,Central America incl. Mexico,09/03/2016,19.89784634,-99.34316039
813,Fell from train,Central America,,Central America incl. Mexico,07/02/2016,19.27837618,-99.8260378
814,Drowning,Central America,1,U.S./Mexico Border,14/06/2016,27.60141404,-99.5627405
815,Fell from train,,,Central America incl. Mexico,05/04/2016,20.57308919,-100.2079278
816,Presumed drowning,,29,North Africa,15/06/2014,28.34864492,-12.65453814
817,Fell from train,Central America & Mexico,,Central America incl. Mexico,13/02/2016,18.00558321,-94.56105984
818,Shot,Central America,,Central America incl. Mexico,09/05/2015,32.65051398,-115.4487457
819,Vehicle accident,Central America,,Central America incl. Mexico,28/05/2016,21.35458884,-98.22519677
820,Hit by vehicle,South Asia,,Europe,27/05/2016,50.93688014,1.952453302
821,Presumed asphyxiation,,,Mediterranean,16/06/2016,35.59088253,13.62619665
822,,Central America & Mexico,,U.S./Mexico Border,18/06/2016,28.41218787,-100.1384932
823,Shot,MENA,,Middle East,16/01/2016,36.85925719,40.13046331
824,Shot,MENA,,Middle East,19/06/2016,36.85031535,38.32958874
825,Shot,MENA,,Middle East,24/01/2016,37.07278754,40.65198707
826,Shot,MENA,,Middle East,28/01/2016,36.68059958,39.12036304
827,Shot,MENA,,Middle East,04/02/2016,36.67529693,38.93244016
828,Shot,MENA,,Middle East,27/02/2016,36.6453026,39.00474871
829,Shot,MENA,,Middle East,11/06/2016,36.92510244,40.41812623
830,Shot,MENA,,Middle East,10/03/2016,36.53739644,36.61185343
831,Shot,MENA,,Middle East,11/03/2016,36.64530266,39.68590106
832,Shot,MENA,,Middle East,23/03/2016,36.88334441,38.21092615
833,Shot,MENA,,Middle East,05/04/2016,36.79500893,38.52135028
834,Shot,MENA,,Middle East,23/05/2016,36.66547496,38.85693249
835,Shot,MENA,,Middle East,20/05/2016,36.04118369,36.39016997
836,Shot,MENA,,Middle East,16/05/2016,36.33853027,36.647559
837,Shot,MENA,,Middle East,08/05/2016,36.65899535,39.31639253
838,Shot,MENA,,Middle East,22/04/2016,36.29164189,36.69135757
839,Shot,MENA,,Middle East,26/04/2016,36.13701496,36.38873414
840,Shot,MENA,,Middle East,27/04/2016,36.72618798,37.03758869
841,Shot,MENA,,Middle East,15/01/2016,36.61885396,39.55955828
842,Shot,MENA,,Middle East,11/01/2016,36.9865566,40.62686646
843,Shot,MENA,,Middle East,20/01/2016,36.60121572,39.817737
844,Shot,MENA,,Middle East,26/01/2016,36.65852371,37.50786151
845,Shot,MENA,,Middle East,18/06/2016,36.10389828,36.49110686
846,Shot,MENA,,Middle East,06/02/2016,36.72899799,38.65867938
847,Shot,MENA,,Middle East,14/02/2016,36.62561772,37.12821085
848,Shot,MENA,,Middle East,16/06/2016,36.01397333,36.38811003
849,Shot,MENA,,Middle East,07/03/2016,36.65411693,38.77403582
850,Shot,MENA,,Middle East,08/06/2016,36.08170414,36.3922299
851,Shot,MENA,,Middle East,11/03/2016,36.73830995,36.86380053
852,Shot,MENA,,Middle East,27/05/2016,36.79446481,40.03372023
853,Shot,MENA,,Middle East,21/05/2016,36.64324617,39.21134327
854,Shot,MENA,,Middle East,06/04/2016,36.84969068,40.06338857
855,Shot,MENA,,Middle East,14/04/2016,36.18752463,36.39472671
856,Shot,MENA,,Middle East,18/04/2016,36.68224167,36.68033496
857,Shot,MENA,,Middle East,10/05/2016,36.67551845,38.96757661
858,Shot,MENA,,Middle East,19/04/2016,36.23432373,36.52183856
859,Shot,MENA,,Middle East,21/04/2016,35.94951951,36.20820891
860,Shot,MENA,,Middle East,07/05/2016,36.65666193,39.45019421
861,Vehicle accident,Central America,,Central America incl. Mexico,14/02/2016,18.77434456,-97.68850309
862,Vehicle accident,Central America,,Central America incl. Mexico,15/03/2016,25.08371763,-100.6294529
863,Drowning,Central America & Mexico,,U.S./Mexico Border,21/06/2016,28.32745183,-100.3041464
864,Drowning,Sub-Saharan Africa,,Mediterranean,22/06/2016,32.88550997,12.53136158
865,Presumed drowning,Horn of Africa,17,Mediterranean,25/06/2016,34.06769542,18.0686552
866,Presumed drowning,,,Mediterranean,13/06/2016,32.78798664,12.66589145
867,Hit by train,Central America,,Central America incl. Mexico,15/06/2016,19.11836714,-97.7053857
868,Murdered by gang members,Central America,,Central America incl. Mexico,18/01/2015,17.983326,-92.91666683
869,Shot,Central America,,Central America incl. Mexico,30/05/2015,32.60203827,-116.0794684
870,Assaulted by smugglers,Caribbean,,Central America incl. Mexico,17/12/2015,11.65718599,-85.9691825
871,Murdered (head wound),Central America,,Central America incl. Mexico,20/04/2016,14.89655714,-92.29169542
872,,,,Mediterranean,25/06/2016,34.49404757,17.61428196
873,Drowning,Central America,,U.S./Mexico Border,30/11/2015,32.68645651,-115.4859634
874,Dehydration and exposure to the elements,,,North Africa,02/06/2015,20.14507897,7.404254419
875,Dehydration and exposure to the elements,,,North Africa,14/06/2015,19.00038875,12.89498966
876,Shot,Sub-Saharan Africa,,North Africa,29/11/2015,18.44110638,1.407779015
877,Suffocation,Sub-Saharan Africa,,North Africa,03/12/2015,35.8447446,-5.356310937
878,,,,Mediterranean,29/06/2016,36.07960198,11.92459098
879,Drowning,Central America & Mexico,,U.S./Mexico Border,24/06/2016,26.07682367,-98.22916602
880,,Central America,,U.S./Mexico Border,27/06/2016,28.48330739,-99.89906029
881,Unknown (body found in desert),Central America & Mexico,,U.S./Mexico Border,28/05/2016,26.0882322,-98.25074687
882,,,,Mediterranean,24/06/2016,31.88294147,15.81347446
883,Drowning,MENA,4,Mediterranean,01/07/2016,33.34574226,12.7850771
884,Raped and murdered,Central America & Mexico,,Central America incl. Mexico,30/05/2016,25.76666782,-101.4833261
885,Unknown (mummified remains),,,U.S./Mexico Border,10/01/2016,31.749483,-111.615983
886,Unknown (skeletal remains),Central America & Mexico,,U.S./Mexico Border,31/05/2016,31.45904,-111.37511
887,Presumed hyperthermia,Central America & Mexico,,U.S./Mexico Border,01/06/2016,32.34286,-113.303
888,Hyperthermia,Central America & Mexico,,U.S./Mexico Border,06/06/2016,31.816117,-112.072267
889,Unknown (mummified remains),Central America & Mexico,,U.S./Mexico Border,08/06/2016,31.7378,-112.093
890,Presumed hyperthermia,Central America & Mexico,,U.S./Mexico Border,12/06/2016,32.20416,-112.989
891,Presumed hyperthermia,Central America & Mexico,,U.S./Mexico Border,15/06/2016,31.47502,-112.004
892,Hyperthermia,Central America & Mexico,,U.S./Mexico Border,22/06/2016,31.773083,-111.918183
893,Unknown (skeletal remains and mummified),Central America & Mexico,,U.S./Mexico Border,23/06/2016,31.64488,-111.91678
894,Presumed hyperthermia,Central America & Mexico,,U.S./Mexico Border,26/06/2016,32.10363,-111.52543
895,Presumed hyperthermia,Central America & Mexico,,U.S./Mexico Border,03/06/2016,32.43673,-114.42545
896,Hyperthermia,Central America,,U.S./Mexico Border,05/06/2016,31.91364122,-111.9221551
897,Hyperthermia,Central America,,U.S./Mexico Border,06/06/2016,32.21938,-111.24966
898,Unknown (skeletal remains),,,U.S./Mexico Border,06/06/2016,32.55567,-111.95146
899,Shot,Central America & Mexico,,U.S./Mexico Border,08/06/2016,31.7378,-112.093
900,Presumed hyperthermia,,,U.S./Mexico Border,09/06/2016,32.3475,-113.3066
901,Presumed hyperthermia,,,U.S./Mexico Border,09/06/2016,32.3475,-113.3066
902,Unknown (mummified remains),Central America,,U.S./Mexico Border,19/06/2016,31.8997,-111.769884
903,Presumed hyperthermia,Central America & Mexico,,U.S./Mexico Border,22/06/2016,31.98296,-110.5362
904,Unknown (skeletal remains),Central America & Mexico,,U.S./Mexico Border,27/06/2016,31.953017,-112.87445
905,Unknown (skeletal remains),Central America & Mexico,,U.S./Mexico Border,28/06/2016,32.26201,-112.69105
906,Hit by vehicle,,,Europe,03/07/2016,50.91004451,1.942496942
907,Hit by train,Central America,,Central America incl. Mexico,23/05/2016,18.24218803,-96.13593766
908,Hypothermia,Central America,,U.S./Mexico Border,14/05/2016,31.97705195,-111.9320445
909,Drowning,South Asia,2,East Asia,09/07/2016,22.43443772,113.7999981
910,Hit by train,Central America,,Central America incl. Mexico,28/06/2016,18.31999764,-95.82147286
911,Unknown (skeletal remains),Central America,,U.S./Mexico Border,30/05/2016,32.00500549,-112.0638804
912,Unknown Skeletal Remains,Central America,,U.S./Mexico Border,30/05/2016,32.00034716,-112.0034556
913,Unknown (skeletal remains),Central America,,U.S./Mexico Border,30/05/2016,31.99568859,-112.1133189
914,Hit by vehicle,Central America & Mexico,,Central America incl. Mexico,24/05/2016,29.32022635,-100.9707057
915,Fell from train,Central America & Mexico,,Central America incl. Mexico,13/05/2016,19.57240012,-99.2214707
916,Vehicle accident,Central America,,Central America incl. Mexico,19/01/2016,18.00030579,-92.91666683
917,Drowning,,3,Mediterranean,13/07/2016,39.20990848,26.61437868
918,Suffocation,,,Mediterranean,11/07/2016,34.73351951,14.12570947
919,Murdered,Central America & Mexico,,Central America incl. Mexico,10/07/2016,14.8185854,-89.55274467
920,Unknown (skeletal remains),,,U.S./Mexico Border,07/07/2016,26.24506987,-98.50946804
921,Hit by vehicle,Horn of Africa,,Europe,11/07/2016,50.96804306,1.878826267
922,Presumed dehydration,Central America & Mexico,,U.S./Mexico Border,09/07/2016,31.47841702,-111.2153317
923,,,,U.S./Mexico Border,07/07/2016,26.95032829,-97.66693581
924,Drowning,Central America,,U.S./Mexico Border,04/07/2016,27.49516998,-99.52085189
925,Vehicle Accident,Central America & Mexico,,U.S./Mexico Border,26/05/2016,28.05066171,-99.34958721
926,Criminal Violence,Central America,,Central America incl. Mexico,09/08/2015,15.71666564,-96.48332934
927,,South East Asia,,Southeast Asia,04/05/2015,8.540132063,98.66197534
928,,,,U.S./Mexico Border,01/06/2016,26.18562734,-98.22161648
929,Presumed drowning,Sub-Saharan Africa,20,Mediterranean,11/07/2016,34.2737035,13.44969548
930,Drowning,Central America & Mexico,,U.S./Mexico Border,13/07/2016,26.53451283,-99.14849483
931,Presumed drowning,Caribbean,15,Caribbean,10/07/2016,18.49999715,-64.49999647
932,Mixed,Central America,,U.S./Mexico Border,14/07/2016,27.66938971,-99.303434
933,Unknown (found dead near train tracks),Central America,,Central America incl. Mexico,14/07/2016,22.16506331,-100.9696346
934,,,,Mediterranean,18/07/2016,34.07598625,15.31809118
935,,Sub-Saharan Africa,,Mediterranean,19/07/2016,33.27142218,15.88938024
936,Drowning,Central America,,U.S./Mexico Border,20/04/2016,26.10550729,-98.30738085
937,,Caribbean,2,Caribbean,19/07/2016,26.27990967,-79.65463236
938,Drowning,Central America,,U.S./Mexico Border,10/07/2016,27.48995716,-99.48258831
939,Hit by vehicle,MENA,,Europe,19/07/2016,50.94014375,1.828701145
940,Presumed drowning,Mixed,,Mediterranean,21/07/2016,32.81470216,12.38407612
941,Drowning,Central America & Mexico,,U.S./Mexico Border,17/07/2016,27.49485251,-99.48901781
942,,,,Mediterranean,21/07/2016,33.60147063,12.5934818
943,Drowning,South East Asia,11,Southeast Asia,22/07/2016,1.164280089,102.9137377
944,Violence during riot,Horn of Africa,,Europe,25/06/2016,50.94879649,1.853420383
945,Presumed dehydration,Central America & Mexico,,U.S./Mexico Border,26/07/2016,28.28011911,-99.99702469
946,Drowning,Central America,,U.S./Mexico Border,23/07/2016,29.32905655,-100.9337985
947,Unknown (body found in advanced state of decomposition),,,Central America incl. Mexico,23/07/2016,12.57435201,-86.7802689
948,Poison,Central America,,Central America incl. Mexico,25/07/2016,20.12570739,-101.192076
949,Drowning,Central America,,U.S./Mexico Border,08/02/2016,25.89093615,-97.50571609
950,Drowning,Central America,,U.S./Mexico Border,15/07/2016,28.73043502,-100.5075651
951,,Central America,,U.S./Mexico Border,26/07/2016,27.22729152,-98.15893084
952,Drowning,Central America,,U.S./Mexico Border,26/07/2016,29.34611613,-100.9628093
953,,,,Mediterranean,30/07/2016,34.62021743,12.85715368
954,Drowning,,,Mediterranean,30/07/2016,35.01706775,13.12082555
955,Unknown (skeletal remains),Central America,,Central America incl. Mexico,22/06/2016,27.20035916,-101.3586488
956,Shot,MENA,,North Africa,29/07/2016,30.13753599,34.69013943
957,Drowning,Central America,,U.S./Mexico Border,14/07/2016,27.49993585,-99.49689497
958,Drowning,Central America,,U.S./Mexico Border,20/07/2016,28.70386702,-100.5114504
959,,Central America,,U.S./Mexico Border,29/07/2016,31.78497049,-106.5722631
960,,Caribbean,,U.S./Mexico Border,31/07/2016,32.64263349,-116.9110898
961,Drowning,,,Central America incl. Mexico,31/07/2016,11.25075491,-85.61635813
962,Drowning,Sub-Saharan Africa,,Mediterranean,07/01/2016,35.28737762,-2.930626646
963,Presumed drowning,Sub-Saharan Africa,56,North Africa,06/02/2016,25.24468746,-16.04587061
964,Drowning,Sub-Saharan Africa,7,Mediterranean,21/07/2016,35.84516205,-5.334123704
965,Unknown (skeletal remains),,,U.S./Mexico Border,01/07/2016,32.07215,-112.972419
966,Unknown (skeletal and mummified remains),Central America & Mexico,,U.S./Mexico Border,03/07/2016,32.03956,-113.03051
967,Unknown (skeletal remains and mummified),Central America & Mexico,,U.S./Mexico Border,05/07/2016,32.607767,-113.046967
968,Presumed hyperthermia,Central America & Mexico,,U.S./Mexico Border,08/07/2016,32.23925,-111.4293
969,Presumed hyperthermia,Central America & Mexico,,U.S./Mexico Border,10/07/2016,31.962331,-111.362668
970,,Central America & Mexico,,U.S./Mexico Border,15/07/2016,31.98151617,-110.3070662
971,Presumed hyperthermia,Central America & Mexico,,U.S./Mexico Border,18/07/2016,32.121896,-111.570383
972,Unknown (mummified remains),Central America & Mexico,,U.S./Mexico Border,18/07/2016,31.85435,-110.43783
973,Unknown (skeletal remains),Central America & Mexico,,U.S./Mexico Border,19/07/2016,31.9639,-112.36573
974,Presumed hyperthermia,Central America & Mexico,,U.S./Mexico Border,20/07/2016,32.4995,-113.0767
975,Unknown (skeletal remains),,,U.S./Mexico Border,25/07/2016,31.77755,-111.8808
976,Drowning,Sub-Saharan Africa,,Mediterranean,04/02/2016,35.99615289,-5.619305132
977,Presumed drowning,Sub-Saharan Africa,28,North Africa,11/02/2016,24.78886907,-17.15358351
978,Drowning,Sub-Saharan Africa,,Mediterranean,08/05/2016,36.48796177,-4.272235204
